stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_shift,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality
060001,0,060001,Gare do Oriente 25-C,,,38.76821,-9.100446,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060002,0,060002,Gare do Oriente 24-C,,,38.76805,-9.100462,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060005,0,060005,LISBOA (PÇ JOSÉ QUEIRÓS),,,38.773016,-9.105138,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060009,0,060009,Gare do Oriente 22-C,,,38.767748,-9.100495,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060011,0,060011,Gare do Oriente 21-C,,,38.76755,-9.100513,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060017,0,060017,AV CALOUSTE GULBENK (ACESSO AV J MALHOA),,,38.736231,-9.160761,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060018,0,060018,AV CALOUSTE GULBENK (ACESSO AV J MALHOA),,,38.736102,-9.160213,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060021,0,060021,Alcântara-Terra (Estação),,,38.707414,-9.173498,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060023,0,060023,LISBOA (CAMPOLIDE) AV C GULBENKIAN(ALTO),,,38.732233,-9.164504,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060025,0,060025,LISBOA (AV JOSÉ MALHOA IEFP),,,38.73723,-9.163436,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060409,0,060409,Avenida de Ceuta (Banco Alimentar) P2,,,38.708228,-9.173986,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060458,0,060458,Sete Rios (Estação) P7,,,38.742509,-9.16617,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
060459,0,060459,Sete Rios (Estação) P1,,,38.741105,-9.167782,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1106
090001,0,090001,ALHOS VEDROS (ESCOLA EB 23 JOSÉ AFONSO),,,38.655862,-9.018508,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090002,0,090002,Moita (Lg. Conde Ferreira 2),,,38.650233,-8.991942,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090003,0,090003,FONTE PRATA(R JORGE PEIXINHO) SUPERMERC,,,38.652843,-9.012914,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090004,0,090004,FONTE PRATA(R JORGE PEIXINHO) SUPERMERC,,,38.653321,-9.012729,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090005,0,090005,Rua Jorge Peixinho Frente 39,,,38.656432,-9.011897,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090006,0,090006,FONTE PRATA (R JORGE PEIXINHO 41),,,38.656057,-9.012085,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090007,0,090007,Rua Joly Braga Santos (Parque Quinta da Fonte da Prata),,,38.655235,-9.009262,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090008,0,090008,Rua Joly Braga Santos (Frente Parque Quinta da Fonte da Prata),,,38.655445,-9.009189,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090009,0,090009,FONTE PRATA (AV LUIS CAMÕES E),,,38.652936,-9.006108,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090010,0,090010,FONTE PRATA (AV LUIS CAMÕES E),,,38.653062,-9.005989,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090011,0,090011,ALHOS VEDROS (EN11)POSTO COMBUST,,,38.652905,-9.021051,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090012,0,090012,ALHOS VEDROS (EN11)POSTO COMBUST,,,38.652984,-9.020335,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090013,0,090013,Bº GOUVEIA (R ARTUR PAIVA) ESTAÇÃO CP,,,38.651687,-9.027246,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090014,0,090014,Bº GOUVEIA (R ARTUR PAIVA) ESTAÇÃO CP,,,38.651865,-9.027491,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090015,0,090015,Bº GOUVEIA (R AZEVEDO COUTINHO 5),,,38.649693,-9.026211,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090016,0,090016,Largo Conde Ferreira 33,,,38.649581,-8.991758,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090017,0,090017,Bº GOUVEIA (R AFONSO GOMES),,,38.647066,-9.025557,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090018,0,090018,Rua Professor Bento Jesus Caraça 47,,,38.652904,-8.991775,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090019,0,090019,Bº GOUVEIA (R GONÇALO ANES PONTE 5),,,38.646459,-9.024337,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090020,0,090020,EM1022 (Bairro da Remôa),,,38.659139,-8.983388,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090021,0,090021,Bº FRANCISCO PIRES (EM 1121) X R PALMA,,,38.644418,-9.022408,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090022,0,090022,Bº FRANCISCO PIRES (EM 1121) X R PALMA,,,38.644214,-9.022232,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090023,0,090023,Bº FRANCISCO PIRES (EM 1121 54),,,38.642173,-9.0215,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090024,0,090024,Bº FRANCISCO PIRES (EM 1121 54),,,38.642062,-9.021328,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090025,0,090025,ARROTEIAS X(EM1121)R ÁGUA(R F PESSOA),,,38.63632,-9.01797,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090026,0,090026,ARROTEIAS X(EM1121)R ÁGUA(R F PESSOA),,,38.636082,-9.017679,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090027,0,090027,RÊGO ÁGUA (EN 11-2 9),,,38.635922,-9.017036,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090028,0,090028,RÊGO ÁGUA (EN 11-2 9),,,38.635773,-9.016913,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090029,0,090029,ARROTEIAS (EN 11-2 50),,,38.639024,-9.010775,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090030,0,090030,ARROTEIAS (EN 11-2 50),,,38.639032,-9.010398,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090031,0,090031,ARROTEIASXGAMITO (EN 11-2) VIV MORAIS,,,38.6405,-9.00681,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090032,0,090032,ARROTEIASXGAMITO (EN 11-2) VIV MORAIS,,,38.640392,-9.006742,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090033,0,090033,ARROTEIAS (R ESCOLA PRIMÁRIA 25),,,38.642286,-9.006673,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090034,0,090034,ARROTEIAS (R ESCOLA PRIMÁRIA 25),,,38.642258,-9.006539,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090035,0,090035,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 1),,,38.643134,-9.008277,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090036,0,090036,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 1),,,38.643206,-9.008521,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090037,0,090037,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 103),,,38.644404,-9.012808,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090038,0,090038,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 103),,,38.644502,-9.012791,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090039,0,090039,ARROTEIAS (R PADRE ANTÓNIO VIEIRA) ESC,,,38.645607,-9.014554,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090040,0,090040,ARROTEIAS (R PADRE ANTÓNIO VIEIRA) ESC,,,38.645828,-9.014738,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090041,0,090041,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 61),,,38.647082,-9.016325,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090042,0,090042,ARROTEIAS (R PADRE ANTÓNIO VIEIRA 61),,,38.647012,-9.016171,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090043,0,090043,ARROTEIAS(R PD ANT VIEIRA) R EÇA QUEIROZ,,,38.648009,-9.019294,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090044,0,090044,ARROTEIAS(R PD ANT VIEIRA) R EÇA QUEIROZ,,,38.647925,-9.019208,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090045,0,090045,Bº GOUVEIA (R CALDAS XAVIER)CPO FUTEBOL,,,38.647832,-9.024472,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090046,0,090046,R de Angola (Lg Suzano),,,38.645027,-9.026883,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090047,0,090047,Bº GOUVEIA (R CALDAS XAVIER 45),,,38.650294,-9.025629,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090048,0,090048,R Henrique Galvão 12,,,38.653693,-9.03253,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090049,0,090049,ALHOS VEDROS (CRECHE JARDIM INF CHARLOT),,,38.655882,-9.021048,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090050,0,090050,R da Vitória 7,,,38.643312,-9.004014,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090052,0,090052,MOITA (ESTAÇÃO CP),,,38.644942,-8.995907,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090053,0,090053,Rua da Classe Operária (Frente Supermercado),,,38.646748,-8.994305,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090054,0,090054,MOITA (R OPERÁRIO) SUPERMERCADO,,,38.646691,-8.994194,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090055,0,090055,Avenida Marginal (Estacionamento do Pavilhão Municipal),,,38.650092,-8.992829,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090056,0,090056,Avenida Marginal (Frente Estacionamento do Pavilhão Municipal),,,38.650232,-8.992809,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090057,0,090057,MOITA (AV MARGINAL) CÂMARA MUNICIPAL,,,38.653017,-8.994452,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090058,0,090058,MOITA (AV MARGINAL) CÂMARA MUNICIPAL,,,38.652902,-8.994068,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090059,0,090059,MOITA (R EÇA QUEIROZ34) URB S SEBASTIÃO,,,38.656493,-8.991361,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090060,0,090060,Rua Eça de Queirós Frente 7,,,38.656986,-8.991535,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090061,0,090061,Escola Básica Fragata do Tejo,,,38.657312,-8.995384,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090062,0,090062,R António Hipólito da Costa 10,,,38.656695,-9.022721,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090063,0,090063,MOITA (EM 506 9),,,38.661051,-8.998368,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090064,0,090064,MOITA (EM 506 9),,,38.661066,-8.998188,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090065,0,090065,MOITA (EM 506) QTA FREIRA,,,38.663773,-8.998791,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090066,0,090066,MOITA (EM 506) QTA FREIRA,,,38.663785,-8.99867,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090067,0,090067,GAIO (R ALEXANDRE HERCULANO 99),,,38.670766,-9.003792,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090068,0,090068,R António Hipólito da Costa 13,,,38.656662,-9.022582,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090069,0,090069,GAIO (R ALEXANDRE HERCULANO 73),,,38.672043,-9.005248,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090070,0,090070,R Duarte Pacheco (X) R Cortiça,,,38.654271,-9.021652,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090071,0,090071,ROSÁRIO (R ALEXANDRE HERCULANO 34),,,38.673858,-9.006806,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090072,0,090072,EB1 de Alhos Vedros,,,38.657596,-9.024712,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090073,0,090073,ROSÁRIO (R D NUNO ÁLVARES PEREIRA 41),,,38.676326,-9.009252,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090074,0,090074,EB1 de Alhos Vedros,,,38.657513,-9.024695,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090075,0,090075,ROSÁRIO (LGO CORETO 11),,,38.677719,-9.009897,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090076,0,090076,ROSÁRIO (LGO CORETO 11),,,38.677685,-9.009795,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090077,0,090077,ROSÁRIO (R CIDLA 38),,,38.678938,-9.009426,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090078,0,090078,Av Bela Rosa 65,,,38.655859,-9.024602,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090079,0,090079,ROSÁRIO (R 1º MAIO 34),,,38.676564,-9.006163,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090080,0,090080,ROSÁRIO (R 1º MAIO 34),,,38.676438,-9.00645,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090081,0,090081,ROSÁRIO (EM 1120) QTA ACHADO,,,38.676112,-9.001675,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090082,0,090082,ROSÁRIO (EM 1120) QTA ACHADO,,,38.676231,-9.001889,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090083,0,090083,SARILHOS PEQUENOS (EM 1120 19),,,38.68085,-8.986065,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090084,0,090084,SARILHOS PEQUENOS (EM 1120 19),,,38.680949,-8.985722,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090085,0,090085,Av Humberto Delgado 7,,,38.655581,-9.027151,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090086,0,090086,R Marítimos (X) R Bem Fadada,,,38.657046,-9.030837,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090087,0,090087,ROSÁRIO (R EÇA QUEIROZ 4),,,38.67552,-9.009522,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090088,0,090088,R Cândido dos Reis (Centro de Saúde),,,38.658056,-9.027528,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090089,0,090089,ROSÁRIO (R EÇA QUEIROZ 70),,,38.672758,-9.009041,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090090,0,090090,Av Humberto Delgado 2,,,38.6555,-9.027056,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090091,0,090091,GAIO (JUNTO JARDIM) 32,,,38.670567,-9.006819,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090092,0,090092,Av Bela Rosa 52,,,38.655899,-9.024507,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090093,0,090093,GAIO ( ESC PRIMÁRIA),,,38.670504,-9.004302,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090095,0,090095,Frente Escola Básica Fragata do Tejo,,,38.65716,-8.99495,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090097,0,090097,Rua Classe Operária Frente 23,,,38.647488,-8.992572,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090099,0,090099,Estrada Nacional 11 13,,,38.660351,-8.988425,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090100,0,090100,MOITA (ALTO S SEBASTIÃO) EN 11 11,,,38.660136,-8.988492,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090101,0,090101,ALTO S SEBASTIÃO (EN 11 54),,,38.662193,-8.98668,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090102,0,090102,ALTO S SEBASTIÃO (EN 11 54),,,38.662297,-8.986479,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090103,0,090103,CHÃO DURO X EM 505 10,,,38.665862,-8.984393,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090104,0,090104,CHÃO DURO X EM 505 10,,,38.665906,-8.984272,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090105,0,090105,CHÃO DURO X EM 505 74,,,38.671178,-8.98398,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090106,0,090106,CHÃO DURO X EM 505 74,,,38.671322,-8.983866,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090107,0,090107,SARILHOS PEQUENOS (EM 505 129),,,38.673809,-8.983705,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090108,0,090108,SARILHOS PEQUENOS (EM 505 129),,,38.6736,-8.983632,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090109,0,090109,SARILHOS PEQUENOS (R LUÍS CAMÕES 53),,,38.68024,-8.982137,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090110,0,090110,SARILHOS PEQUENOS (R LUÍS CAMÕES 53),,,38.680244,-8.982041,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090112,0,090112,Rua João de Deus (Igreja),,,38.681903,-8.982199,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090113,0,090113,NOVA MOITA,,,38.648006,-8.988322,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090115,0,090115,MOITA (R DR ALEXANDRE SEQUEIRA) MERCADO,,,38.651187,-8.989845,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090117,0,090117,MOITA (R DR ALEXAND SEQUEIRA) BIBLIOTECA,,,38.653286,-8.99077,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090119,0,090119,ALTO S SEBASTIÃO (EM 1022 10),,,38.660684,-8.985852,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090120,0,090120,ALTO S SEBASTIÃO (EM 1022 10),,,38.660812,-8.985748,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090121,0,090121,Estrada Municipal 1022 (Bairro da Remôa),,,38.658978,-8.983486,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090123,0,090123,Bº NOVO (PINHAL AREIA) EM 1022,,,38.656416,-8.981897,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090124,0,090124,Bº NOVO (PINHAL AREIA) EM 1022,,,38.656493,-8.98182,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090125,0,090125,ESC TEC PROF MOITA,,,38.650071,-8.973229,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090129,0,090129,CARVALHINHO (EM 1022 12),,,38.649583,-8.977686,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090130,0,090130,CARVALHINHO (EM 1022 12),,,38.649789,-8.977568,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090131,0,090131,CARVALHINHO (ROT) HIPERMERCADO,,,38.644254,-8.97946,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090132,0,090132,CARVALHINHO (ROT) HIPERMERCADO,,,38.644568,-8.979059,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090133,0,090133,MOITA JUNCALINHO (EN 379-2 42),,,38.6461,-8.985217,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090134,0,090134,MOITA JUNCALINHO (EN 379-2 42),,,38.64632,-8.985458,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090135,0,090135,R DA PAZ (PALHEIRÃO),,,38.646422,-8.989065,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090137,0,090137,4 MARCOS (EM1023)XR DR AGOSTINHO NETO,,,38.641896,-8.947942,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090139,0,090139,PENTEADO X (EM 1023),,,38.638391,-8.946856,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090140,0,090140,PENTEADO X (EM 1023),,,38.638522,-8.946666,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090141,0,090141,4 MARCOS (EM1023)XR ACEIRO ANT ALEIXO,,,38.645874,-8.949269,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090143,0,090143,QUATRO MARCOS (EM 1023) X R CEUTA,,,38.64965,-8.952279,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090145,0,090145,QUATRO MARCOS X (EM 1023),,,38.651687,-8.953167,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090147,0,090147,MOITA PALHEIRÃO (EN 379-2 70),,,38.647369,-8.988501,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090148,0,090148,Rua de Liège Lote 6,,,38.647452,-8.988321,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090149,0,090149,CARVALHINHO (EM 533-1) X IC 13,,,38.642736,-8.970817,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090150,0,090150,CARVALHINHO (EM 533-1) X IC 13,,,38.642905,-8.971008,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090151,0,090151,CARVALHINHO (EM 533-1) VIV ROQUE,,,38.642486,-8.969176,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090153,0,090153,Bairro da Liberdade (EM533-1),,,38.640546,-8.963781,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090154,0,090154,Bairro da Liberdade (EM533-1),,,38.640168,-8.961073,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090155,0,090155,PENTEADO (EM 533-1) VIV MIZÉ GUERREIRO,,,38.639624,-8.956704,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090156,0,090156,PENTEADO (EM 533-1) VIV MIZÉ GUERREIRO,,,38.63971,-8.956574,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090157,0,090157,PENTEADO (EM 1025) ESC PRIMÁRIA,,,38.636004,-8.957611,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090158,0,090158,PENTEADO (EM 1025) ESC PRIMÁRIA,,,38.635941,-8.957514,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090159,0,090159,PENTEADO (EM 1025) JUNTOXR DESCOBERTAS,,,38.630091,-8.957617,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090160,0,090160,PENTEADO (EM 1025) JUNTOXR DESCOBERTAS,,,38.62987,-8.957645,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090161,0,090161,EM 533-1 ROTUNDA URB CARVALHINHO,,,38.642293,-8.967503,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090165,0,090165,Rua da Juventude (Cemitério),,,38.659639,-8.987924,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090167,0,090167,Bº BELA VISTA (PINHAL AREIA) X EM 1022,,,38.653046,-8.977488,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090168,0,090168,Estrada Municipal 1022,,,38.6531,-8.977391,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090169,0,090169,CARVALHINHO (EM 1022 25),,,38.647559,-8.97791,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
090170,0,090170,CARVALHINHO (EM 1022 25),,,38.647636,-8.977796,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,PT170,1506
