stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_shift,stop_url,location_type,parent_station,wheelchair_boarding,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2
121132,121132,121132,"Estr Cacém (X) R Antero Quental",,,38.7265166666667,-9.27636666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121133,121133,121133,"R J Sabino Sousa (Escadinhas)",,,38.7290166666667,-9.27678333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121135,121135,121135,"Estr Cacém (Ribeira Acima)",,,38.736516,-9.282159,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121136,121136,121136,"Estr Cacém (Ribeira Acima)",,,38.7367166666667,-9.28233333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121137,121137,121137,"Estr Fontaínhas (X) Fábrica Pólvora",,,38.7413,-9.2843,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121138,121138,121138,"Estr Fontaínhas (X) Fábrica Pólvora",,,38.7413166666667,-9.28438333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121139,121139,121139,"Estr Fontaínhas 11",,,38.742611820468944,-9.28308275992076,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121140,121140,121140,"Estr Fontaínhas 23",,,38.742593,-9.283213,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121141,121141,121141,"Av Santo António Fte 8",,,38.74365,-9.28281666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121142,121142,121142,"Av Santo António Fte 8",,,38.7436,-9.28296666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121143,121143,121143,"Tercena (e R 25 Ab)",,,38.744794,-9.283966,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121144,121144,121144,"Tercena (e R 25 Ab)",,,38.744867,-9.284157,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121145,121145,121145,"Tercena (Av Sto António)",,,38.7462947701958,-9.283613119626052,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121146,121146,121146,"Av Santo António 61A",,,38.74645,-9.28355,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121147,121147,121147,"Av Infante D Henrique (X) R Helena de Aragão",,,38.748407,-9.28305,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121148,121148,121148,"Tercena (Rest Anibal)",,,38.7481833333333,-9.28341666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121149,121149,121149,"Estr Cacém (Ponte Rio)",,,38.7334166666667,-9.28071666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121151,121151,121151,"R J Sabino Sousa (Fte Escadinhas)",,,38.7290166666667,-9.27688333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121153,121153,121153,"Caxias (Estabelecimento Prisional)",,,38.7042,-9.26648333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121157,121157,121157,"EN250 (Fte Hospital Prisional Caxias)",,,38.707798,-9.269564,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121158,121158,121158,"EN250 (Fte Hospital Prisional Caxias)",,,38.7077,-9.269559,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121159,121159,121159,"Cruz Quebrada (Estação)",,,38.700086978047175,-9.25218427553773,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121161,121161,121161,"Av Ferreira Godinho 6",,,38.7011916702613,-9.25355639308691,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121162,121162,121162,"Av Ferreira Godinho 6",,,38.7013183208182,-9.25364096648991,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121163,121163,121163,"Estádio Nacional",,,38.706944338046,-9.26391927525401,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121167,121167,121167,"R Juventude (X) R António Quadros",,,38.7460333333333,-9.28058333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121168,121168,121168,"R Juventude (X) R António Quadros",,,38.7460666666667,-9.28055,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121169,121169,121169,"Jardim Odette de Saint-Maurice",,,38.7437179684639,-9.27935161627829,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121171,121171,121171,"Estr Oeiras (Inst Condessa de Cuba)",,,38.7118091527373,-9.30514625273645,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121172,121172,121172,"Estr Oeiras (Inst Condessa de Cuba)",,,38.7114866590127,-9.30525907315314,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121173,121173,121173,"R Augusta Fte 220",,,38.72733,-9.310052,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121175,121175,121175,"Av Lopo Soares Albergaria 40",,,38.7292126659304,-9.30989795364439,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121176,121176,121176,"Av Lopo Soares Albergaria 40",,,38.7292187428102,-9.30997498333454,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121177,121177,121177,"Taguspark (BCP)",,,38.7439961638302,-9.30401151068509,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121178,121178,121178,"Taguspark (BCP)",,,38.74389469053543,-9.303839499833323,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121179,121179,121179,"R 7 Junho 74",,,38.7222746293992,-9.30612928234041,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121181,121181,121181,"Estr Oeiras (X) R Sta Casa Misericordia",,,38.7134666666667,-9.3043,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121182,121182,121182,"Estr Oeiras (X) R Sta Casa Misericordia",,,38.7133166666667,-9.30458333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121183,121183,121183,"Estr Leceia Viv Terranova",,,38.7314666666667,-9.292,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121184,121184,121184,"Estr Leceia Viv Terranova",,,38.7315333333333,-9.29195,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121185,121185,121185,"Oeiras (Medrosa)",,,38.68280264256611,-9.323257701471448,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121186,121186,121186,"Oeiras (Medrosa)",,,38.68286311903715,-9.323116801679134,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121187,121187,121187,"Oeiras (Estação) P9 Entrada Sul",,,38.6881461599842,-9.31750008836389,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121188,121188,121188,"Oeiras (Estação) P10 Entrada Sul",,,38.6878873268142,-9.31779286824167,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121189,121189,121189,"R D Filipa Lencastre 10",,,38.68374721162397,-9.321276471018791,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121191,121191,121191,"R Cândido dos Reis - PSP",,,38.6933358572423,-9.30789643898606,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121193,121193,121193,"Av Moçambique - (PSP)",,,38.69518750848318,-9.302546689286828,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121195,121195,121195,"Av Embaixador Aug Castro 18 D",,,38.695816903210975,-9.30999065039407,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121197,121197,121197,"Av República 15",,,38.69507080932179,-9.32471925392747,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121198,121198,121198,"Av República 15",,,38.6949265329167,-9.32479963637888,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121199,121199,121199,"R das Escolas - Escola",,,38.6979298526421,-9.3242843169719,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121200,121200,121200,"R Escolas (Fte Esc Conde de Oeiras)",,,38.6978845484555,-9.32437869720161,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121201,121201,121201,"Rotunda Quinta do Marquês",,,38.6964353173971,-9.32611785829067,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121203,121203,121203,"Av República (Estação Agronómica)",,,38.694031057564985,-9.318402400240302,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121207,121207,121207,"Av Inf D Henrique (Clínica)",,,38.68707385904656,-9.318706998601556,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121209,121209,121209,"Av Inf D Henrique 6",,,38.6835420643911,-9.32192238047719,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121213,121213,121213,"Carnaxide (Urbanização Norte)",,,38.7338418653235,-9.22988212667406,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121215,121215,121215,"R Qta do Salredo",,,38.73088447690671,-9.225601612268443,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121216,121216,121216,"R Qta do Salredo (Posto Combust)",,,38.73062543571,-9.22551079653203,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121217,121217,121217,"R Qta do Salredo",,,38.728269,-9.22215,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121218,121218,121218,"R Qta do Salredo (X) R dos Cavaleiros",,,38.728339,-9.222081,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121219,121219,121219,"Queijas (Rotunda saida)",,,38.71516303536423,-9.263567989692092,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121221,121221,121221,"R Mina - Bairro Mina (Chafariz)",,,38.705818,-9.32226,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121222,121222,121222,"R Mina - Bairro Mina (Chafariz)",,,38.705942,-9.322427,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121223,121223,121223,"R da Mina X Estr Quinta Agronómica",,,38.704091,-9.323214,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121225,121225,121225,"Av República (Pingo Doce)",,,38.6955637671053,-9.32869680225849,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121226,121226,121226,"Av República (Supermercado)",,,38.6957869771868,-9.32904205285013,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121227,121227,121227,"Av D José I (Qta do Barão)",,,38.694459,-9.328629,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121228,121228,121228,"Av D José I (Qta do Barão)",,,38.694475,-9.328473,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121229,121229,121229,"Av D José I fte 171A",,,38.692238,-9.328605,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121230,121230,121230,"Av D José I fte 171A",,,38.692313,-9.328477,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121231,121231,121231,"Av D José I 29 (C C Palmeiras)",,,38.691149,-9.327205,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121232,121232,121232,"Av D José I 29 (C C Palmeiras)",,,38.691192,-9.327068,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121233,121233,121233,"R Dr José Carlos Moreira 8",,,38.69086,-9.325167,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121234,121234,121234,"R Dr José Carlos Moreira 8",,,38.690964,-9.325196,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121235,121235,121235,"Oeiras (Estação) P4 Entrada Norte",,,38.68865402759099,-9.317038658241474,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121237,121237,121237,"R Monsenhor Ferreira de Melo - Igreja",,,38.693365,-9.323919,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121239,121239,121239,"Alameda Conde de Oeiras 68",,,38.69171,-9.324061,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121241,121241,121241,"R Norton de Matos",,,38.6978334,-9.3270052,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121242,121242,121242,"R Norton de Matos - Escola",,,38.6976465024054,-9.32696216739714,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121243,121243,121243,"Av Elvira Velez (Esc Preparatória)",,,38.69832952377916,-9.296752654872938,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121247,121247,121247,"EN 117 (Alfrapark)",,,38.73191946171516,-9.222682271163947,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121249,121249,121249,"EN 117 (Centro Comercial)",,,38.7278668256477,-9.21730868518353,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121257,121257,121257,"R Dr Agostinho Campos (C Saúde)",,,38.7143106060103,-9.23490791581571,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121259,121259,121259,"R Dom Fernandes (X) R Estevão Lopes",,,38.7114590406418,-9.23739499412477,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121261,121261,121261,"R Lusíadas 25",,,38.7143,-9.23906,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121263,121263,121263,"R Goa 19",,,38.7043666666667,-9.27631666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121265,121265,121265,"R Goa 3B",,,38.7035166666667,-9.27841666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121267,121267,121267,"R Carlos Vieira Ramos 20 (Escola)",,,38.6973833333333,-9.29966666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121268,121268,121268,"R Carlos Vieira Ramos 20 (Escola)",,,38.69715,-9.29896666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121269,121269,121269,"Av Ultramar (Jardim Ultramar)",,,38.6943833333333,-9.30528333333333,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121270,121270,121270,"Oeiras (Estação) P8 Entrada Norte",,,38.68862314330067,-9.31661831215024,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121272,121272,121272,"Oeiras (Estação) P5 Entrada Norte",,,38.68868821217609,-9.31691880337894,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121273,121273,121273,"Porto Salvo (Lagoas park)",,,38.71401416027011,-9.311346765607595,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121274,121274,121274,"R Sacadura Cabral 65B",,,38.7003614041817,-9.247053215330748,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121275,121275,121275,"Estr Militar (Estudios)",,,38.7332183355466,-9.27037233486772,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121276,121276,121276,"Estr Leiao Fte 49B",,,38.72537302086519,-9.30232498794794,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121277,121277,121277,"R Bombeiros Voluntários (Vivendas)",,,38.735114,-9.279111,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121278,121278,121278,"Av Carolina Michaellis 23",,,38.7140531558543,-9.23763253726065,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121280,121280,121280,"Estr Casal Canas (Fte Vila Utopia)",,,38.73325,-9.2377,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121281,121281,121281,"R Mina Grande",,,38.7313833333333,-9.23916666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121283,121283,121283,"R Bomb Voluntários (Recorte)",,,38.73763,-9.278845,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121284,121284,121284,"R Roma (X) R Napoles",,,38.7117546703666,-9.27673260681331,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121285,121285,121285,"Av Eng Maria de Lurdes Pintassilgo",,,38.7186992447823,-9.22307342290878,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121286,121286,121286,"Estr Militar (X) Mata",,,38.7073,-9.26706666666667,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121287,121287,121287,"Estr Oeiras (Rot R Cacilhas)",,,38.70895059718039,-9.305520504713058,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121291,121291,121291,"Oeiras (Estação) P6 Entrada Norte",,,38.68855468951193,-9.31695299715587,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121292,121292,121292,"R Gazeta Oeiras Fte 66",,,38.70254983642371,-9.300241470893896,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121293,121293,121293,"R Gazeta Oeiras 64",,,38.70243763075165,-9.299947615122726,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121295,121295,121295,"Av Eng Maria de Lurdes Pintassilgo",,,38.7189880013466,-9.22252130694687,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121296,121296,121296,"R Camilo C Branco 31",,,38.7158030020163,-9.261676330164068,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121297,121297,121297,"Oeiras (Estação) P3 Entrada Norte",,,38.6886307020783,-9.317123600611692,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121298,121298,121298,"Rua Mina Grande 7",,,38.73102771879118,-9.239158826873274,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121299,121299,121299,"Estr Ribeira Lage",,,38.70909400066183,-9.312865944244324,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121300,121300,121300,"Estr Ribeira Lage (Ribeira)",,,38.70901551269769,-9.313053698860118,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121301,121301,121301,"Estr Casal Canas (Vila Utopia)",,,38.73323920918062,-9.23739797287256,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121302,121302,121302,"R São Salvador da Baía (X) R Macau",,,38.696045704026005,-9.302548903188944,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121303,121303,121303,"Av Moçambique (X) Prct Manica",,,38.695257,-9.30254,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121304,121304,121304,"Av Moçambique (X) Fte Prct Maputo",,,38.694414,-9.304202,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121309,121309,121309,"Algés (Estação) P2",,,38.698524,-9.227718,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121310,121310,121310,"R Adriano José da Silva 1",,,38.700395,-9.292249,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121311,121311,121311,"R Adriano José da Silva 1",,,38.700452,-9.292184,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121312,121312,121312,"R Conde Rio Maior (Escola)",,,38.702336,-9.292274,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121313,121313,121313,"R Conde Rio Maior (Escola)",,,38.702249,-9.292287,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121314,121314,121314,"R Lino de Assunção 4B",,,38.697129,-9.293278,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121321,121321,121321,"R Medrosa Fte 38",,,38.68372820072625,-9.324104226292226,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
121323,121323,121323,"R Medrosa 4A",,,38.68546536891851,-9.322133526524828,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
000122,000122,000122,"PARQUE CANIL AMADORA",,,38.750895,-9.248049,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
123132,123132,123132,"Rua da Quinta do Salrego (Zona Comercial)",,,38.726309,-9.217681,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
123557,123557,123557,"Avenida Infante Dom Henrique (Frente Igreja)",,,38.746283,-9.283204,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
123639,123639,123639,"Avenida da Republica 90",,,38.70387,-9.230452,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
123758,123758,123758,"Rua Fernando Távora (World Trade Center)",,,38.717681,-9.222137,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
124079,124079,124079,"Avenida dos Cavaleiros Frente 28",,,38.725753,-9.222265,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
124135,124135,124135,"Avenida Carlos Silva Frente 30",,,38.691082,-9.308901,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
125518,125518,125518,"Rua Alto Montijo (X) Rua Quinta do Salrego",,,38.726101,-9.217351,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
126214,126214,126214,"Rua António Aleixo (X) Rua Tony de Matos",,,38.744301,-9.267817,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
126234,126234,126234,"Rua Henrique de Paiva Couceiro (Estação)",,,38.688315,-9.316886,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
126478,126478,126478,"Avenida Infante Dom Henrique (Igreja)",,,38.746461,-9.283079,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
127203,127203,127203,"Rua de Aljubarrota Frente 1",,,38.68076938,-9.31967879,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
127263,127263,127263,"Avenida Professor Doutor Bernardino Machado (Parque Canino)",,,38.720497,-9.227999,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
128231,128231,128231,"Rua Afonso Albuquerque (X) Avenida Carlos Silva",,,38.69096491,-9.30888699,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
128308,128308,128308,"Rua António Aleixo (X) Rua Bartolomeu Dias",,,38.746123,-9.266136,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
128553,128553,128553,"Rua Elias Garcia Frente 8",,,38.703914,-9.228434,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
128736,128736,128736,"Rua Quinta de Santa Marta Frente 38",,,38.711676,-9.231894,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
128991,128991,128991,"Avenida Professor Doutor Bernardino Machado (Frente Parque Canino)",,,38.720728,-9.22799,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
129634,129634,129634,"Rua Doutor José da Cunha (X) Avenida Engenheiro Álvaro Roquette",,,38.701656,-9.306141,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
129943,129943,129943,"Rua Quinta de Santa Marta (Área Comercial)",,,38.708167,-9.232416,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1110,,
170001,170001,170001,"Canil Municipal Amadora",,,38.750779251200726,-9.247510023415089,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170002,170002,170002,"Canil Municipal Amadora",,,38.75090668293448,-9.247763324528933,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170003,170003,170003,"Estr de Alcolombal",,,38.8459675898775,-9.36156459152699,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170004,170004,170004,"Rua Primeiro de Maio 1",,,38.78547,-9.304779,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170005,170005,170005,"Estr de Alcolombal (X) Largo",,,38.8494393741712,-9.35906996950507,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170006,170006,170006,"Estr de Alcolombal (X) Largo",,,38.8493506098166,-9.35921791009605,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170007,170007,170007,"Estr de Alcolombal Estr Linhares",,,38.8492475543171,-9.36487603001297,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170008,170008,170008,"Estr de Alcolombal (X) Estr de Linhares",,,38.8492249650881,-9.36484610661864,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170009,170009,170009,"Estr de Alcolombal (X) R dos Selões",,,38.8465425046161,-9.37005897983909,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170010,170010,170010,"Estr de Alcolombal (X) R dos Selões",,,38.846443304792,-9.3702136259526,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170011,170011,170011,"Estr de Alcolombal 53",,,38.8459162088111,-9.37454883009195,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170012,170012,170012,"Estr de Alcolombal 44",,,38.8458548951894,-9.37462024390697,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170013,170013,170013,"Estr do À-do-Pipo 14",,,38.844246,-9.377112,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170014,170014,170014,"Estr do À-do-Pipo 15",,,38.8442355534062,-9.37740630470216,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
170015,170015,170015,"Estr de À-do-Pipo 31",,,38.8436729181558,-9.37947135418653,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT170,1111,,
