stop_id,stop_id_stepp,stop_code,stop_name,stop_desc,stop_remarks,stop_lat,stop_lon,zone_id,zone_shift,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2
081069,81069,"081069","R dos Moinhos 1","","",38.896048,-9.25298,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081070,81070,"081070","R dos Moinhos 1","","",38.896003,-9.253244,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081071,81071,"081071","Estr de Santo Estevão","","",38.898583,-9.24568,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081072,81072,"081072","Estr de Santo Estevão","","",38.898744,-9.245617,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081073,81073,"081073","R Principal 3","","",38.901893,-9.241903,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081074,81074,"081074","R Principal 3","","",38.901959,-9.241817,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081075,81075,"081075","R Principal 55A","","",38.890762,-9.237315,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081076,81076,"081076","R Principal 55A","","",38.89079,-9.237487,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081077,81077,"081077","Estr Principal","","",38.879526,-9.235422,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081083,81083,"081083","R República 118 (Chamboeira)","","",38.911899,-9.181736,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081085,81085,"081085","EN 116 (X) Casais Serra","","",38.912273,-9.18708,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081086,81086,"081086","EN 116 (X) Casais Serra","","",38.912429,-9.186942,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081087,81087,"081087","Vale S Gião (Rotunda)","","",38.909796,-9.194879,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081089,81089,"081089","EN 116 (Centro Inspecções)","","",38.913523,-9.201482,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081090,81090,"081090","EN 116 (Centro Inspecções)","","",38.913519,-9.201715,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081091,81091,"081091","EN 116 (Qta Laranjeiras)","","",38.913902,-9.207653,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081092,81092,"081092","EN 116 (Qta Laranjeiras)","","",38.914,-9.208107,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081093,81093,"081093","Av 9 Julho 43","","",38.9204,-9.230287,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081095,81095,"081095","R República 118 (Chamboeira)","","",38.9115,-9.182473,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081097,81097,"081097","R 1º de Maio 21 (Cabeço Montachique)","","",38.905184,-9.190798,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081098,81098,"081098","R 1º de Maio 21 (Cabeço Montachique)","","",38.905015,-9.190825,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081099,81099,"081099","Vale São Gião (Norte)","","",38.90825,-9.197052,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081100,81100,"081100","Vale São Gião(Norte)","","",38.908337,-9.196969,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081101,81101,"081101","R do Pinhal 8","","",38.892573,-9.228328,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081103,81103,"081103","R Principal 3","","",38.90282,-9.242061,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081104,81104,"081104","Av 9 Julho 2A (X) Bucelas","","",38.902699,-9.242108,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081105,81105,"081105","Av 9 Julho 47","","",38.917052,-9.22915,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081109,81109,"081109","Venda Pinheiro (X) Lisboa","","",38.917424,-9.229362,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081111,81111,"081111","Av de Portugal 33A","","",38.931844,-9.202516,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081112,81112,"081112","Av de Portugal 33A","","",38.931849,-9.20264,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081113,81113,"081113","Estr Velha 36","","",38.887532,-9.328972,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081114,81114,"081114","Estr Velha 36","","",38.887697,-9.328986,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081115,81115,"081115","N9","","",38.883383,-9.33423,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081119,81119,"081119","R Principal 24","","",38.892144,-9.295117,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081120,81120,"081120","R Principal 24","","",38.892036,-9.295194,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081121,81121,"081121","Av dos Combatentes 19","","",38.918298,-9.187095,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081122,81122,"081122","Av dos Combatentes 19","","",38.918239,-9.187169,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081123,81123,"081123","R dos Combatentes 12","","",38.919799,-9.190152,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081124,81124,"081124","R dos Combatentes 12","","",38.919893,-9.190169,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081125,81125,"081125","Av de Portugal 8","","",38.922823,-9.197144,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081126,81126,"081126","Av de Portugal 8","","",38.922909,-9.197162,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081127,81127,"081127","En 116 (Armazéns)","","",38.917121,-9.225527,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081128,81128,"081128","En 116 (Armazéns)","","",38.917052,-9.225374,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081131,81131,"081131","R Inspector Ricardo Rosa E Alberty 2","","",38.920853,-9.211901,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081133,81133,"081133","R Beatriz Costa","","",38.924495,-9.209248,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081134,81134,"081134","R Beatriz Costa","","",38.924322,-9.209561,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081137,81137,"081137","Rua da Estrada Velha","","",38.948057,-9.249953,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081138,81138,"081138","Rua da Estrada Velha","","",38.947521,-9.249633,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081139,81139,"081139","En 8 7","","",38.958117,-9.258742,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081140,81140,"081140","En 8 7","","",38.957873,-9.258833,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081141,81141,"081141","Estrada Nacional 8","","",38.96299,-9.26086,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081142,81142,"081142","En 8","","",38.962723,-9.260838,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081143,81143,"081143","R Movimento das Forças Armadas 25","","",38.982806,-9.280818,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081145,81145,"081145","Av Augusto Pereira Machado 18","","",38.939477,-9.346369,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081147,81147,"081147","R Principal 29","","",38.957575,-9.256293,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081148,81148,"081148","R Principal 29","","",38.957425,-9.255895,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081149,81149,"081149","R Principal 4","","",38.957502,-9.25187,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081150,81150,"081150","R Principal 4","","",38.957331,-9.250969,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081151,81151,"081151","R Casal da Boa Vista 27","","",38.956617,-9.250127,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081152,81152,"081152","R Casal da Boa Vista 27","","",38.956584,-9.250202,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081153,81153,"081153","Av 4 de Fevereiro 98","","",38.956062,-9.244328,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081154,81154,"081154","Av 4 de Fevereiro 98","","",38.955991,-9.24433,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081155,81155,"081155","Av 4 de Fevereiro 70","","",38.956156,-9.239996,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081156,81156,"081156","Av 4 de Fevereiro 70","","",38.95608,-9.240077,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081157,81157,"081157","Estr do Jerumelo 1","","",38.948386,-9.240337,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081158,81158,"081158","Estr do Jerumelo 1","","",38.948336,-9.240536,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081159,81159,"081159","R das Eiras 16","","",38.930641,-9.186044,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081160,81160,"081160","R das Eiras 16","","",38.930515,-9.186049,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081161,81161,"081161","R da Portela 18","","",38.928421,-9.182145,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081162,81162,"081162","R da Portela 18","","",38.928379,-9.182201,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081163,81163,"081163","R da Liberdade 36","","",38.926421,-9.179452,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081164,81164,"081164","R da Liberdade 36","","",38.926322,-9.17972,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081165,81165,"081165","R da Liberdade 10","","",38.92675,-9.176284,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081166,81166,"081166","R da Liberdade 10","","",38.926611,-9.175633,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081167,81167,"081167","R Catarral 6","","",38.935449,-9.169337,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081168,81168,"081168","R Catarral 6","","",38.935601,-9.169531,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081169,81169,"081169","R da Espinheira 2","","",38.936874,-9.165874,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081170,81170,"081170","R da Espinheira 2","","",38.936849,-9.165996,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081171,81171,"081171","R da Liberdade 64","","",38.923615,-9.180406,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081172,81172,"081172","R da Liberdade 64","","",38.92368,-9.180497,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081173,81173,"081173","Tv dos Moinhos 1","","",38.920895,-9.18329,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081174,81174,"081174","Tv dos Moinhos 1","","",38.92096,-9.183103,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081175,81175,"081175","Av Principal 69","","",38.918049,-9.1855,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081176,81176,"081176","Av Principal 69","","",38.918217,-9.185422,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081177,81177,"081177","En 116 (X) Casais Forno","","",38.916462,-9.219301,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081178,81178,"081178","En 116 (X) Casais Forno","","",38.916347,-9.21927,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081179,81179,"081179","R das Forcadas","","",39.060576,-9.399095,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081195,81195,"081195","R Principal 2","","",38.992377,-9.207626,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081196,81196,"081196","R Principal 2","","",38.9924,-9.207721,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
081761,81761,"081761","Estrada Casal da Cruz (Frente Escola)","","",39.00764,-9.37638,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082001,82001,"082001","Venda Do Pinheiro (Eco Parque) P1","","",38.927509,-9.237579,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082003,82003,"082003","Venda Do Pinheiro (Eco Parque) P3","","",38.927408,-9.236954,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082004,82004,"082004","Venda Do Pinheiro (Eco Parque) P4","","",38.927536,-9.236759,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082006,82006,"082006","Ericeira (Terminal Rodoviário) P2","","",38.967243,-9.405576,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082007,82007,"082007","Ericeira (Terminal Rodoviário) P3","","",38.967196,-9.405529,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082008,82008,"082008","Ericeira (Terminal Rodoviário) P4","","",38.96715,-9.405481,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082009,82009,"082009","Ericeira (Terminal Rodoviário) P5","","",38.967104,-9.405433,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082200,82200,"082200","Malveira (Centro Saúde)","","",38.928631,-9.244367,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082201,82201,"082201","Malveira (Centro Saúde)","","",38.92854,-9.24444,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082203,82203,"082203","Venda Do Pinheiro (Escola)","","",38.926083,-9.235179,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082204,82204,"082204","R P José Cruz Filipe (Colégio Sto André)","","",38.928906,-9.231601,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082205,82205,"082205","Rua Teodorico Alexandre","","",38.944612,-9.187404,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082206,82206,"082206","Avenida Principal (Casais da Serra)","","",38.912624,-9.187167,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082300,82300,"082300","Em 550 (X) R da Arroteia","","",38.950053,-9.408438,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082301,82301,"082301","Em 550 (X) R da Arroteia","","",38.949995,-9.408361,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082302,82302,"082302","En 9 (Resid S Domingos)","","",39.0262,-9.365889,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082304,82304,"082304","Estr Outerinho 17","","",38.968731,-9.399293,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082305,82305,"082305","Largo S Sebastião 10","","",38.969851,-9.419804,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082306,82306,"082306","R da Escola (X) En 116","","",38.952931,-9.33554,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082307,82307,"082307","Rua José Elias Garcia 62","","",38.93755,-9.330526,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082308,82308,"082308","R Quinta dos Estrangeiros (Biblioteca)","","",38.927818,-9.233269,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082309,82309,"082309","Rua do Casal Novo","","",38.942687,-9.289206,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082310,82310,"082310","Rua do Casal Novo","","",38.942558,-9.28867,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082311,82311,"082311","En 247 21 (R do Parque)","","",38.963202,-9.413704,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082312,82312,"082312","En 247 2 (R do Parque)","","",38.96312,-9.413506,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082313,82313,"082313","R Principal 15","","",39.016805,-9.264674,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082314,82314,"082314","R Principal 12","","",39.016786,-9.265588,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082320,82320,"082320","Mafra (Terminal) P2","","",38.940301,-9.335318,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082321,82321,"082321","Mafra (Terminal) P3","","",38.940303,-9.335223,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
082322,82322,"082322","Mafra (Terminal) P5","","",38.940308,-9.335033,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
086196,86196,"086196","Rua General Humberto Delgado (X) Rua Vale Carneiro","","",38.958601,-9.407672,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
087721,87721,"087721","Rua General Humberto Delgado 5","","",38.96031,-9.412741,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
088000,88000,"088000","R do Casal Novo (x) R das Lages","","",38.938527,-9.279977,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
088001,88001,"088001","R do Casal Novo (x) R das Lages","","",38.938587,-9.280135,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
088822,88822,"088822","Caminho Vale Carneiro Frente 32","","",38.957481,-9.403479,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
088981,88981,"088981","Estrada Casal da Cruz (Escola)","","",39.00783,-9.37703,,,,,,,,,,,,,,,,,,,,,,,PT170,1109,,
110001,110001,"110001","R Almeida Garret (X) A Silva Porto","","",38.78698,-9.217315,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110003,110003,"110003","R Major Rosa Bastos (X) R Vitor Hugo","","",38.810308,-9.23377,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110004,110004,"110004","R M Rosa Bastos (P Combust)","","",38.810309,-9.234355,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110009,110009,"110009","R Major Rosa Bastos (Supermercado)","","",38.811045,-9.231409,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110010,110010,"110010","R Major Rosa Bastos (Supermercado)","","",38.810982,-9.231312,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110015,110015,"110015","R Rontaínhas (Fonte Castanheiros)","","",38.816587,-9.228296,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110021,110021,"110021","R Major Rosa Bastos 134 (Caneças)","","",38.80991,-9.237675,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110022,110022,"110022","R Major Rosa Bastos 134 (Caneças)","","",38.809766,-9.237038,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110023,110023,"110023","R Coronel Braz Oliveira 19","","",38.811878,-9.226937,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110024,110024,"110024","R Coronel Braz Oliveira 19","","",38.811935,-9.227071,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110025,110025,"110025","Lgo Vieira Caldas (Casa Cultura)","","",38.812651,-9.227571,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110027,110027,"110027","Lgo Dr Manuel D'Arriaga (Jardim)","","",38.813009,-9.226476,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110029,110029,"110029","R Liberdade 131","","",38.782479,-9.217552,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110030,110030,"110030","R Liberdade 131","","",38.782513,-9.21735,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110031,110031,"110031","R Liberdade 79","","",38.780194,-9.216352,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110032,110032,"110032","R Liberdade 79","","",38.780319,-9.216338,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110033,110033,"110033","R Liberdade 11","","",38.778815,-9.215464,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110035,110035,"110035","R Liberdade 24","","",38.774071,-9.213427,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110037,110037,"110037","R Liberdade 1","","",38.772668,-9.211932,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110039,110039,"110039","R Liberdade 6","","",38.768006,-9.204701,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110041,110041,"110041","R Cidade Horta 15 (Pontinha)","","",38.766253,-9.201307,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110043,110043,"110043","Av S Pedro 3 (Escola)","","",38.764504,-9.200026,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110045,110045,"110045","Pontinha (R Regimento Engenharia Um)","","",38.76509,-9.198138,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110047,110047,"110047","R Sto Eloy 40 (Pontinha)","","",38.767325,-9.202067,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110049,110049,"110049","R Liberdade 11","","",38.776567,-9.214939,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110051,110051,"110051","R Liberdade 111","","",38.778777,-9.215344,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110055,110055,"110055","Pça Dr Manuel de Arriaga Fonte","","",38.812895,-9.226877,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110057,110057,"110057","Caneças (Qtª São Carlos)","","",38.815667,-9.226093,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110059,110059,"110059","Pça Dr Manuel de Arriaga 18","","",38.812942,-9.226462,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110062,110062,"110062","Caneças (Escola)","","",38.809726,-9.232918,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110066,110066,"110066","Pcta Manuela Porto (Arroja)","","",38.798829,-9.193139,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110067,110067,"110067","R Dr João Santos (Escola)","","",38.798,-9.193619,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110068,110068,"110068","R Dr João Santos (Escola)","","",38.798111,-9.193438,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110069,110069,"110069","R M Guilh Ascenso (C Comercial)","","",38.797193,-9.192211,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110070,110070,"110070","R M Guilh Ascenso (C Comercial)","","",38.797272,-9.192356,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110071,110071,"110071","R C Carneiro Moura (X) R Moreira Feyo","","",38.796591,-9.194736,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110072,110072,"110072","R C Carneiro Moura (X) R Moreira Feyo","","",38.796703,-9.19448,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110073,110073,"110073","Av Acácias (Supermercado)","","",38.794532,-9.195232,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110074,110074,"110074","Av Acácias (Supermercado)","","",38.794653,-9.195512,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110075,110075,"110075","Av Acácias (Rotunda)","","",38.790588,-9.195347,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110077,110077,"110077","R Antero Quental (Qta Cedros)","","",38.789184,-9.19413,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110078,110078,"110078","R Antero Quental (Qta Cedros)","","",38.788921,-9.194069,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110079,110079,"110079","Patameiras (Cemitério)","","",38.785734,-9.192809,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110080,110080,"110080","Patameiras (Cemitério)","","",38.785984,-9.192849,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110081,110081,"110081","R Ant Quental 15 (Escola)","","",38.784205,-9.18946,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110083,110083,"110083","Av D Dinis 86 (X) Serra Luz","","",38.784886,-9.185406,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110085,110085,"110085","Av D Dinis 85 (B Lima Pimenta)","","",38.786138,-9.183203,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110087,110087,"110087","Av D Dinis 77 (Odivelas)","","",38.786574,-9.182381,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110088,110088,"110088","Av D Dinis 77 (Odivelas)","","",38.786628,-9.182595,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110093,110093,"110093","R M Caldas Xavier 55A (C Comercial)","","",38.791145,-9.17639,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110094,110094,"110094","R M Caldas Xavier 55A (C Comercial)","","",38.7912,-9.176033,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110095,110095,"110095","Odivelas (Metro) P4","","",38.792543,-9.172064,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110097,110097,"110097","Odivelas (Metro) P8","","",38.792548,-9.173282,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110099,110099,"110099","Av D Dinis 12","","",38.789586,-9.177029,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110102,110102,"110102","Av D Dinis 54 (Mercado)","","",38.787428,-9.179744,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110104,110104,"110104","Av D Dinis 106 A","","",38.784581,-9.186172,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110105,110105,"110105","R Antero Quintal 28 ","","",38.784657,-9.19061,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110107,110107,"110107","Av Magalhães Coutinho (Colinas Cruzeiro)","","",38.790805,-9.194655,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110109,110109,"110109","R Guilherme Gomes Fernandes 18","","",38.790386,-9.17581,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110110,110110,"110110","R Guilh Gomes Fernandes 9 (Escola)","","",38.78957,-9.175264,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110111,110111,"110111","Senhor Roubado (Metro) P2","","",38.785873,-9.17182,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110113,110113,"110113","Sr Roubado (Teatro)","","",38.786977,-9.170387,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110115,110115,"110115","P Bissaya Barreto (X) R Dr Elysio Moura","","",38.796766,-9.190781,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110116,110116,"110116","P Bissaya Barreto (X) R Dr Elysio Moura","","",38.796594,-9.190671,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110117,110117,"110117","Estr Arroja (Chafariz)","","",38.79623,-9.189537,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110119,110119,"110119","Estr Arroja 12","","",38.795119,-9.18716,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110121,110121,"110121","Estr Arroja 12 (Ponte)","","",38.794371,-9.185919,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110123,110123,"110123","R Comb Grande Guerra 11","","",38.792933,-9.183381,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110125,110125,"110125","R Castelinho (X) Pcta José Rosalino","","",38.794311,-9.182091,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110126,110126,"110126","R Castelinho (X) Pcta José Rosalino","","",38.794298,-9.182327,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110127,110127,"110127","Av Abreu Lopes (Escola)","","",38.794521,-9.179589,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110128,110128,"110128","Av Abreu Lopes (Escola)","","",38.794309,-9.179471,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110129,110129,"110129","R Domingos Sequeira 7 A","","",38.794448,-9.177458,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110130,110130,"110130","R Domingos Sequeira 7 A","","",38.794092,-9.177577,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110131,110131,"110131","R Roque Gameiro 9","","",38.794105,-9.175954,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
110132,110132,"110132","R Roque Gameiro 9","","",38.793636,-9.176065,,,,,,,,,,,,,,,,,,,,,,,PT170,1116,,
