route_id,pattern_id,pattern_short_name,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,start_shift_id,end_shift_id,shape_id,wheelchair_accessible,bikes_allowed,demand
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_0730_0759_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES168,ES168,ES168,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_0930_0959_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1030_1059_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES123,ES123,ES123,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1130_1159_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1230_1259_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1330_1359_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1400_1429_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES13,ES13,ES13,3021_0_2,,,22
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1430_1459_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1530_1559_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES112,ES112,ES112,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1630_1659_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES196,ES196,ES196,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1700_1729_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES119,ES119,ES119,3021_0_2,,,33
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1800_1829_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1112,ES1112,ES1112,3021_0_2,,,17
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1900_1929_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES158,ES158,ES158,3021_0_2,,,27
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_1930_1959_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1112,ES1112,ES1112,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_2000_2029_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES147,ES147,ES147,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_2100_2129_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES110,ES110,ES110,3021_0_2,,,0
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_2230_2259_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1112,ES1112,ES1112,3021_0_2,,,12
3021_0,3021_0_2,Costa da Caparica (Terminal),ESC_SAB,3021_0_2_2330_2359_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES160,ES160,ES160,3021_0_2,,,5
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0500_0529_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES13,ES13,ES13,3022_0_1,,,24
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0600_0629_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES117,ES117,ES117,3022_0_1,,,21
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0630_0659_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES147,ES147,ES147,3022_0_1,,,48
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0700_0729_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES171,ES171,ES171,3022_0_1,,,52
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0730_0759_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES196,ES196,ES196,3022_0_1,,,43
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0800_0829_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES145,ES145,ES145,3022_0_1,,,51
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0830_0859_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES18,ES18,ES18,3022_0_1,,,49
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0900_0929_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES125,ES125,ES125,3022_0_1,,,66
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_0930_0959_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES153,ES153,ES153,3022_0_1,,,57
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1000_1029_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES194,ES194,ES194,3022_0_1,,,81
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1030_1059_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES117,ES117,ES117,3022_0_1,,,62
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1100_1129_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES123,ES123,ES123,3022_0_1,,,69
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1130_1159_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES172,ES172,ES172,3022_0_1,,,65
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1200_1229_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES193,ES193,ES193,3022_0_1,,,71
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1230_1259_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES114,ES114,ES114,3022_0_1,,,45
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1300_1329_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES153,ES153,ES153,3022_0_1,,,63
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1330_1359_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES1123,ES1123,ES1123,3022_0_1,,,48
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1400_1429_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES1103,ES1103,ES1103,3022_0_1,,,66
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1430_1459_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES169,ES169,ES169,3022_0_1,,,57
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1500_1529_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES16,ES16,ES16,3022_0_1,,,60
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1530_1559_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES110,ES110,ES110,3022_0_1,,,48
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1600_1629_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES112,ES112,ES112,3022_0_1,,,81
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1630_1659_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES159,ES159,ES159,3022_0_1,,,51
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1700_1729_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES13,ES13,ES13,3022_0_1,,,68
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1730_1759_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES193,ES193,ES193,3022_0_1,,,45
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1800_1829_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES119,ES119,ES119,3022_0_1,,,60
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1830_1859_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES1103,ES1103,ES1103,3022_0_1,,,57
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1900_1929_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES186,ES186,ES186,3022_0_1,,,44
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_1930_1959_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES166,ES166,ES166,3022_0_1,,,41
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2000_2029_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES112,ES112,ES112,3022_0_1,,,41
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2030_2059_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES154,ES154,ES154,3022_0_1,,,24
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2130_2159_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES1102,ES1102,ES1102,3022_0_1,,,22
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2230_2259_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES120,ES120,ES120,3022_0_1,,,42
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2330_2359_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES193,ES193,ES193,3022_0_1,,,17
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2400_2429_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES160,ES160,ES160,3022_0_1,,,16
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2500_2529_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES193,ES193,ES193,3022_0_1,,,9
3022_0,3022_0_1,Cacilhas (Terminal),ESC_SAB,3022_0_1_2600_2629_0_ESC_SAB,Cacilhas (Terminal),,0,ESC_SAB_ES160,ES160,ES160,3022_0_1,,,4
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0530_0559_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES111,ES111,ES111,3022_0_2,,,18
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0600_0629_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES16,ES16,ES16,3022_0_2,,,29
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0630_0659_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES145,ES145,ES145,3022_0_2,,,32
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0700_0729_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES18,ES18,ES18,3022_0_2,,,48
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0730_0759_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES186,ES186,ES186,3022_0_2,,,32
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0800_0829_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES153,ES153,ES153,3022_0_2,,,49
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0830_0859_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES147,ES147,ES147,3022_0_2,,,86
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0900_0929_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1117,ES1117,ES1117,3022_0_2,,,62
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_0930_0959_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES158,ES158,ES158,3022_0_2,,,82
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1000_1029_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES172,ES172,ES172,3022_0_2,,,78
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1030_1059_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3022_0_2,,,68
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1100_1129_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES153,ES153,ES153,3022_0_2,,,67
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1130_1159_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES123,ES123,ES123,3022_0_2,,,93
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1200_1229_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES117,ES117,ES117,3022_0_2,,,60
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1230_1259_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES169,ES169,ES169,3022_0_2,,,78
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1300_1329_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES128,ES128,ES128,3022_0_2,,,67
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1330_1359_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES159,ES159,ES159,3022_0_2,,,85
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1400_1429_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3022_0_2,,,73
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1430_1459_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1103,ES1103,ES1103,3022_0_2,,,70
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1500_1529_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES159,ES159,ES159,3022_0_2,,,75
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1530_1559_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES16,ES16,ES16,3022_0_2,,,104
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1600_1629_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES12,ES12,ES12,3022_0_2,,,77
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1630_1659_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES112,ES112,ES112,3022_0_2,,,64
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1700_1729_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES110,ES110,ES110,3022_0_2,,,74
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1730_1759_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES120,ES120,ES120,3022_0_2,,,71
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1800_1829_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES183,ES183,ES183,3022_0_2,,,46
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1830_1859_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES194,ES194,ES194,3022_0_2,,,69
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1900_1929_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES16,ES16,ES16,3022_0_2,,,55
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_1930_1959_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3022_0_2,,,45
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2000_2029_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES161,ES161,ES161,3022_0_2,,,41
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2030_2059_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1112,ES1112,ES1112,3022_0_2,,,51
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2130_2159_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES120,ES120,ES120,3022_0_2,,,38
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2230_2259_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3022_0_2,,,43
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2330_2359_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES120,ES120,ES120,3022_0_2,,,36
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2400_2429_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3022_0_2,,,24
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2500_2529_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES160,ES160,ES160,3022_0_2,,,24
3022_0,3022_0_2,Costa da Caparica (Terminal),ESC_SAB,3022_0_2_2600_2629_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3022_0_2,,,32
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_0630_0659_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES111,ES111,ES111,3023_0_1,,,5
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_0730_0759_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES1103,ES1103,ES1103,3023_0_1,,,9
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_0830_0859_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES168,ES168,ES168,3023_0_1,,,17
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_0930_0959_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES110,ES110,ES110,3023_0_1,,,22
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1030_1059_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES114,ES114,ES114,3023_0_1,,,27
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1130_1159_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES133,ES133,ES133,3023_0_1,,,30
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1200_1229_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES112,ES112,ES112,3023_0_1,,,38
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1300_1329_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES110,ES110,ES110,3023_0_1,,,33
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1430_1459_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES13,ES13,ES13,3023_0_1,,,43
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1530_1559_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES11,ES11,ES11,3023_0_1,,,51
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1630_1659_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES148,ES148,ES148,3023_0_1,,,55
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1730_1759_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES123,ES123,ES123,3023_0_1,,,45
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_1830_1859_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES136,ES136,ES136,3023_0_1,,,50
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_2000_2029_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES177,ES177,ES177,3023_0_1,,,61
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_2100_2129_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES147,ES147,ES147,3023_0_1,,,28
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_2200_2229_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES163,ES163,ES163,3023_0_1,,,30
3023_0,3023_0_1,Laranjeiro,ESC_SAB,3023_0_1_2300_2329_0_ESC_SAB,Laranjeiro,,0,ESC_SAB_ES147,ES147,ES147,3023_0_1,,,31
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_0730_0759_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES193,ES193,ES193,3023_0_2,,,22
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_0830_0859_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1103,ES1103,ES1103,3023_0_2,,,34
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_0930_0959_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES168,ES168,ES168,3023_0_2,,,33
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1030_1059_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES110,ES110,ES110,3023_0_2,,,38
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1130_1159_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES114,ES114,ES114,3023_0_2,,,37
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1230_1259_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES133,ES133,ES133,3023_0_2,,,32
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1300_1329_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES112,ES112,ES112,3023_0_2,,,33
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1430_1459_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES110,ES110,ES110,3023_0_2,,,54
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1530_1559_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES13,ES13,ES13,3023_0_2,,,46
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1630_1659_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES11,ES11,ES11,3023_0_2,,,44
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1730_1759_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES148,ES148,ES148,3023_0_2,,,39
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_1900_1929_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES177,ES177,ES177,3023_0_2,,,35
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_2000_2029_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES1128,ES1128,ES1128,3023_0_2,,,31
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_2100_2129_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES137,ES137,ES137,3023_0_2,,,19
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_2200_2229_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES147,ES147,ES147,3023_0_2,,,16
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_2300_2329_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES163,ES163,ES163,3023_0_2,,,14
3023_0,3023_0_2,Costa da Caparica (Terminal),ESC_SAB,3023_0_2_2400_2429_0_ESC_SAB,Costa da Caparica (Terminal),,1,ESC_SAB_ES147,ES147,ES147,3023_0_2,,,10
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0700_0729_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES174,ES174,ES174,3024_0_1,,,19
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0730_0759_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES184,ES184,ES184,3024_0_1,,,23
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0800_0829_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES114,ES114,ES114,3024_0_1,,,10
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0830_0859_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES186,ES186,ES186,3024_0_1,,,18
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0830_0859_1_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES194,ES194,ES194,3024_0_1,,,16
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_0900_0929_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES114,ES114,ES114,3024_0_1,,,27
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_1000_1029_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES133,ES133,ES133,3024_0_1,,,38
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_1100_1129_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES110,ES110,ES110,3024_0_1,,,42
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_1200_1229_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES119,ES119,ES119,3024_0_1,,,31
3024_0,3024_0_1,Pragal (Estação),ESC_SAB,3024_0_1_1300_1329_0_ESC_SAB,Pragal (Estação),,0,ESC_SAB_ES158,ES158,ES158,3024_0_1,,,32
