line_id,line_short_name,line_long_name,route_id,agency_id,route_origin,route_destination,route_short_name,route_long_name,route_desc,route_remarks,route_type,contract,path_type,circular,school,route_url,route_color,route_text_color,route_sort_order,continuous_pickup,continuous_drop_off
3549,3549,Quinta do Conde - Sesimbra (Terminal) via Sampaio e Marco do Grilo,3549_0,43,QTA CONDE (R NORTON MATOS) PARQUE VILA,SESIMBRA (TERMINAL),3549,Quinta do Conde - Sesimbra (Terminal) via Sampaio e Marco do Grilo,,via Sampaio e Marco do Grilo,3,,1,0,,,C61D23,FFFFFF,,1,1
3601,3601,Barreiro - Cova da Piedade (Metro),3601_0,43,R STARA ZAGORA 1 - FORUM BARREIRO,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,3601,Barreiro - Cova da Piedade (Metro),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3605,3605,Cacilhas (Terminal) - Setúbal (ITS) via Azeitão,3605_0,43,Cacilhas (Terminal) P1,Setúbal (ITS) Interior P11,3605,Cacilhas (Terminal) - Setúbal (ITS) via Azeitão,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3615,3615,Barreiro (Terminal) - Seixal (Terminal Fluvial),3615_0,43,Barreiro (Terminal) P15,SEIXAL (TERMINAL FLUVIAL) P3,3615,Barreiro (Terminal) - Seixal (Terminal Fluvial),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3620,3620,Coina (Estação) - Quinta do Conde,3620_0,43,Coina (Estação) P3,QTA CONDE (R SERRA ARRÁBIDA (X) R TEJO),3620,Coina (Estação) - Quinta do Conde,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3625,3625,Barreiro (Fórum) - Sesimbra (Terminal),3625_0,43,R STARA ZAGORA 1 - FORUM BARREIRO,SESIMBRA (TERMINAL),3625,Barreiro (Forum) - Sesimbra (Terminal),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3626,3626,Coina (Estação) - Vila Nogueira de Azeitão,3626_0,43,Coina (Estação) P4,Praça da República,3626,Coina (Estação) - Vila Nogueira de Azeitão,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3635,3635,Coina (Estação) - Sesimbra (Terminal) via Azeitão e Sampaio,3635_0,43,Coina (Estação) P5,SESIMBRA (TERMINAL),3635,Coina (Estação) - Sesimbra (Terminal) via Azeitão e Sampaio e Alto das Vinhas,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3640,3640,Azoia - Vila Nogueira de Azeitão,3640_0,43,AZÓIA (ESTR CABO) (X) R ESCOLA,Rua Frederico Franco de Paiva 26,3640,Azoia - Vila Nogueira de Azeitão,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3641,3641,Quinta do Conde - Sampaio via Azeitão,3641_0,43,QTA CONDE (R NORTON MATOS) PARQUE VILA,SAMPAIO (ESCOLAS) TERMINAL,3641,Quinta do Conde - Sampaio via Azeitão,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3642,3642,Sesimbra (Terminal) - Setúbal (Hospital),3642_0,43,SESIMBRA (TERMINAL),SETÚBAL (PÇA TOUROS) HOSPITAL,3642,Sesimbra (Terminal) - Setúbal (Hospital),,,3,TML Area 3,1,0,,,C61D23,FFFFFF,,1,1
3650,3650,Moita - Sesimbra (Terminal),3650_0,43,MOITA (AV MARGINAL) CÂMARA MUNICIPAL,SESIMBRA (TERMINAL),3650,Moita - Sesimbra (Terminal),,,3,,1,0,,,0C807E,FFFFFF,,1,1
3701,3701,Almada (Hosp. Particular) - Algés (Terminal),3701_0,43,COVA PIEDADE (ELVAS) HOSPITAL,Algés (Estação) P2,3701,Almada (Hosp. Particular) - Algés (Terminal) (via Centro Sul),,,3,TML,1,0,,,C61D23,FFFFFF,,1,1
3702,3702,Almada (Parque Urbano) - Lisboa (C. Universitária),3702_0,43,Avenida Rainha Dona Leonor (X) Rua Alexandre Herculano,CIDADE UNIVERSITÁRIA,3702,Almada (Parque Urbano) - Lisboa (C. Universitária),,,3,TML,1,0,,,C61D23,FFFFFF,,1,1
3703,3703,Almada (Parque Urbano) - Lisboa (Areeiro),3703_0,43,Avenida Rainha Dona Leonor (X) Rua Alexandre Herculano,Avenida Padre Manuel da Nóbrega 6,3703,Almada (Parque Urbano) - Lisboa (Areeiro),,,3,TML,1,0,,,C61D23,FFFFFF,,1,1
3703,3703,Almada (Parque Urbano) - Lisboa (Areeiro),3703_1,43,Avenida Rainha Dona Leonor (X) Rua Alexandre Herculano,Avenida Padre Manuel da Nóbrega 6,3703,Cova da Piedade - Lisboa (Alcântara),,,3,TML,3,0,,,C61D23,FFFFFF,,1,1
3704,3704,Charneca de Caparica - Lisboa (M. Pombal),3704_0,43,CH CAPARICA (R FRED FREITAS) PAVILHÃO,Marquês de Pombal (Metro) P6,3704,Charneca de Caparica - Lisboa (M. Pombal),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3705,3705,Charneca de Caparica (Centro) - Lisboa (Sete Rios),3705_0,43,Estrada Nacional 377 (Centro de Jardinagem) P1,Sete Rios (Estação) P1,3705,Charneca de Caparica (Centro) - Lisboa (Sete Rios),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3706,3706,Charneca de Caparica - Lisboa (Sete Rios) via Feijó,3706_0,43,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Sete Rios (Estação) P1,3706,Charneca de Caparica - Lisboa (Sete Rios) via Feijó,,,3,,1,0,,,C61D23,FFFFFF,,1,1
3708,3708,Costa da Caparica (Terminal) - Lisboa (C. Sodré),3708_0,43,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P4,Cais do Sodré (Terminal),3708,Costa da Caparica (Terminal) - Lisboa (C. Sodré),,,3,TML,1,0,,,C61D23,FFFFFF,,1,1
3709,3709,Costa da Caparica (Terminal) - Lisboa (M. Pombal),3709_0,43,TORRE DAS ARGOLAS P6,Marquês de Pombal (Metro) P6,3709,Costa da Caparica (Terminal) - Lisboa (M. Pombal),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3710,3710,Costa da Caparica (Terminal) - Lisboa (Areeiro),3710_0,43,COSTA CAPARICA (TORRE DAS ARGOLAS) TER P5,Avenida Padre Manuel da Nóbrega 6,3710,Costa da Caparica (Terminal) - Lisboa (Areeiro),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3711,3711,Monte de Caparica (FCT) - Lisboa (Sete Rios),3711_0,43,MONTE CAPARICA (FCT) ROTUNDA,Sete Rios (Estação) P1,3711,Monte de Caparica (FCT) - Lisboa (Sete Rios),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3715,3715,Lisboa (M. Pombal) - Santa Marta do Pinhal,3715_0,43,Marquês de Pombal (Metro) P6,AV VIEIRA DA SILVA (UNCSP),3715,Lisboa (M. Pombal) - Santa Marta do Pinhal (via Centro Sul),,,3,TML Area 3,1,0,,,C61D23,FFFFFF,,1,1
3716,3716,Lisboa (Sete Rios) - Marisol,3716_0,43,Sete Rios (Estação) P6,MARISOL (R AMADEU S CARDOSO 31A),3716,Lisboa (Sete Rios) - Marisol,,,3,TML,1,0,,,C61D23,FFFFFF,,1,1
3717,3717,Lisboa (Sete Rios) - Quinta do Brasileiro,3717_0,43,Sete Rios (Estação) P4,R das Palmeiras 7,3717,Lisboa (Sete Rios) - Quinta do Brasileiro (via Centro Sul),,,3,,1,0,,,C61D23,FFFFFF,,1,1
3720,3720,Lisboa (Sete Rios) - Quinta do Conde,3720_0,43,Sete Rios (Estação) P3,QTA CONDE (R NORTON MATOS) PARQUE,3720,Lisboa (Sete Rios) - Quinta do Conde,,,3,,1,0,,,FDB71A,FFFFFF,,1,1
3721,3721,Lisboa (Sete Rios) - Sesimbra (Terminal),3721_0,43,Sete Rios (Estação) P3,SESIMBRA (TERMINAL),3721,Lisboa (Sete Rios) - Sesimbra (Terminal),,,3,,1,0,,,FDB71A,FFFFFF,,1,1
